id,name,platform,genre,developer,original_release_date
3016,Contra III: The Alien Wars,Wii Shop,Action,Konami Corporation,4/6/1992
3016,Contra III: The Alien Wars,Game Boy Advance,Action,Konami Corporation,4/6/1992
3016,Contra III: The Alien Wars,SNES,Action,Konami Corporation,4/6/1992
21634,Smart Ball,SNES,Platformer,Game Freak. Inc.,4/6/1992
6413,Ultima Underworld: The Stygian Abyss,PlayStation,Action,Origin Systems,3/27/1992
6413,Ultima Underworld: The Stygian Abyss,PC,Action,Origin Systems,3/27/1992
6413,Ultima Underworld: The Stygian Abyss,FM Towns,Action,Origin Systems,3/27/1992
7174,Electric Crayon 3.1: Super Mario Bros & Friends: When I Grow Up,PC,Educational,Brian A. Rice. Inc.,3/24/1992
16574,AntKill,PC,Role-Playing,Neurosport,3/18/1992
2579,Cosmo's Cosmic Adventure: Forbidden Planet,PC,Platformer,3D Realms Entertainment,3/15/1992
12424,Fisher-Price: Firehouse Rescue,NES,Driving/Racing,Imagineering Inc.,3/15/1992
22525,The Addams Family,Pinball,Pinball,Bally Mfg. Corp.,3/15/1992
30807,Town & Country 2: Thrilla's Surfari,SNES,Flight Simulator,Namco Bandai Games Inc.,3/15/1992
21728,G.I. Joe: The Atlantis Factor,NES,Action,KID Corp.,3/1/1992
1831,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,Action,Konami Corporation,2/15/1992
5782,Tiny Toon Adventures: Babs' Big Break,Game Boy,Action,Konami Corporation,2/15/1992
30866,Nolan Ryan's Baseball,PC,Adventure,Guillotine,2/15/1992
20194,Fastest Lap,Game Boy,Driving/Racing,Vap Inc.,2/10/1992
2543,Super Scope 6,SNES,Action,Intelligent Systems Co.. Ltd.,2/1/1992
5517,Secret Agent,PC,Action,Apogee Software. Ltd.,2/1/1992
11609,Robin Hood: Legend Quest,ZX Spectrum,Action,Interactive Studios,2/1/1992
11609,Robin Hood: Legend Quest,Amiga,Action,Interactive Studios,2/1/1992
11609,Robin Hood: Legend Quest,Amstrad CPC,Action,Interactive Studios,2/1/1992
11609,Robin Hood: Legend Quest,Atari ST,Action,Interactive Studios,2/1/1992
11609,Robin Hood: Legend Quest,Commodore 64,Action,Interactive Studios,2/1/1992
12945,Lagoon,SNES,Action,Zoom. Inc.,2/1/1992
12945,Lagoon,Sharp X68000,Action,Zoom. Inc.,2/1/1992
14547,Mega Man II,Game Boy,Action,Capcom,2/1/1992
22288,Cadillacs and Dinosaurs,Arcade,Action,Capcom,2/1/1992
24913,Dragon Ball Z: Legend of the Super Saiyan,SNES,Role-Playing,Bandai Games Inc.,1/25/1992
2865,The Addams Family,Amiga,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Game Boy,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Game Gear,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Genesis,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Sega Master System,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,SNES,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Amstrad CPC,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Atari ST,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,Commodore 64,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,ZX Spectrum,Action,Ocean Software Ltd.,1/15/1992
2865,The Addams Family,NES,Action,Ocean Software Ltd.,1/15/1992
5280,Motor City Patrol,NES,Action,Source Research & Development Ltd.,1/15/1992
6619,Earth Defense Force,Arcade,Shoot 'Em Up,Jaleco Ltd.,1/15/1992
6619,Earth Defense Force,SNES,Shoot 'Em Up,Jaleco Ltd.,1/15/1992
7416,Die Hard,TurboGrafx-16,Action,Pack-In-Video Co.. Ltd,1/15/1992
7416,Die Hard,NES,Action,Pack-In-Video Co.. Ltd,1/15/1992
7416,Die Hard,Commodore 64,Action,Pack-In-Video Co.. Ltd,1/15/1992
21419,Time Killers,Arcade,Fighting,Incredible Technologies. Inc.,1/15/1992
21419,Time Killers,Genesis,Fighting,Incredible Technologies. Inc.,1/15/1992
25171,Legends of the Diamond,NES,Baseball,TOSE Co.. Ltd.,1/15/1992
8141,Mega Man 4,Wii Shop,Action,Capcom,1/8/1992
8141,Mega Man 4,GameCube,Action,Capcom,1/8/1992
8141,Mega Man 4,PlayStation 2,Action,Capcom,1/8/1992
8141,Mega Man 4,Xbox,Action,Capcom,1/8/1992
8141,Mega Man 4,NES,Action,Capcom,1/8/1992
243,Street Fighter II,Amiga,Fighting,Capcom,1/1/1992
243,Street Fighter II,Atari ST,Fighting,Capcom,1/1/1992
243,Street Fighter II,Commodore 64,Fighting,Capcom,1/1/1992
243,Street Fighter II,ZX Spectrum,Fighting,Capcom,1/1/1992
243,Street Fighter II,Wii Shop,Fighting,Capcom,1/1/1992
243,Street Fighter II,PC,Fighting,Capcom,1/1/1992
243,Street Fighter II,Arcade,Fighting,Capcom,1/1/1992
243,Street Fighter II,Game Boy,Fighting,Capcom,1/1/1992
243,Street Fighter II,SNES,Fighting,Capcom,1/1/1992
243,Street Fighter II,PlayStation,Fighting,Capcom,1/1/1992
243,Street Fighter II,Sega Master System,Fighting,Capcom,1/1/1992
243,Street Fighter II,PlayStation 2,Fighting,Capcom,1/1/1992
243,Street Fighter II,PSP,Fighting,Capcom,1/1/1992
243,Street Fighter II,Saturn,Fighting,Capcom,1/1/1992
243,Street Fighter II,Xbox,Fighting,Capcom,1/1/1992
6760,Bug Bomber,PC,Action,Kingsoft GmbH,1/1/1992
6760,Bug Bomber,Commodore 64,Action,Kingsoft GmbH,1/1/1992
6760,Bug Bomber,Amiga,Action,Kingsoft GmbH,1/1/1992
13459,Cybernetix,Amiga,Action,Vision Software,1/1/1992
13459,Cybernetix,Atari ST,Action,Vision Software,1/1/1992
14307,Monster in My Pocket,NES,Action,Konami Corporation,1/1/1992
15719,Ringworld: Revenge of the Patriarch,PC,Adventure,Tsunami Games,1/1/1992
24359,The Ren & Stimpy Show: Space Cadet Adventures,Game Boy,Action,Imagineering Inc.,1/1/1992
892,Dynatech,Amiga,Strategy,eleven Software,1/1/1992
892,Dynatech,PC,Strategy,eleven Software,1/1/1992
1574,Cow V: The Great Egg Quest,PC,Adventure,Bovine Software,1/1/1992
1664,Psyborg,Amiga,Action,Loriciel SA,1/1/1992
1664,Psyborg,Amstrad CPC,Action,Loriciel SA,1/1/1992
1664,Psyborg,Atari ST,Action,Loriciel SA,1/1/1992
1664,Psyborg,PC,Action,Loriciel SA,1/1/1992
2274,Tommy's Hollywords,PC,Educational,Tommy's Toys,1/1/1992
2551,D-Force,SNES,Shooter,Asmik Corporation,1/1/1992
3078,Ariva,PC,Strategy,Wizard Systems Software,1/1/1992
4123,WWF Wrestlemania: Steel Cage Challenge,Game Gear,Action,Acclaim Studios Salt Lake City,1/1/1992
4123,WWF Wrestlemania: Steel Cage Challenge,NES,Action,Acclaim Studios Salt Lake City,1/1/1992
4123,WWF Wrestlemania: Steel Cage Challenge,Sega Master System,Action,Acclaim Studios Salt Lake City,1/1/1992
4129,Battle Isle Data Disk I,Amiga,Strategy,Blue Byte Software GmbH,1/1/1992
4129,Battle Isle Data Disk I,PC,Strategy,Blue Byte Software GmbH,1/1/1992
4507,Harald HÃ¥rdtand: Kampen om de rene tÃ¦nder,Amiga,Action,SilverRock Productions,1/1/1992
4507,Harald HÃ¥rdtand: Kampen om de rene tÃ¦nder,Commodore 64,Action,SilverRock Productions,1/1/1992
4507,Harald HÃ¥rdtand: Kampen om de rene tÃ¦nder,PC,Action,SilverRock Productions,1/1/1992
4640,Ultimate League Soccer,NES,Sports,Hacker International,1/1/1992
4985,S.C.Out,Mac,Action,Kalisto Entertainment SA,1/1/1992
4985,S.C.Out,PC,Action,Kalisto Entertainment SA,1/1/1992
5293,Color Lines,PC,Strategy,Gamos Ltd.,1/1/1992
5799,X-mas Lamers,PC,Action,The Mental Crew,1/1/1992
6350,Komando II,ZX Spectrum,Action,Microtech Systems,1/1/1992
6558,4 Wheel Drive,Amiga,Sports,IDL Group,1/1/1992
6607,Zap't'Balls: The Advanced Edition,Amstrad CPC,Action,Elmsoft,1/1/1992
6625,Dylan Dog: Through the Looking Glass,Amiga,Adventure,Simulmondo,1/1/1992
6625,Dylan Dog: Through the Looking Glass,PC,Adventure,Simulmondo,1/1/1992
6963,21 Gewinnt,PC,Simulation,Bright Side Software,1/1/1992
7595,Earth Invasion,PC,Action,Oracle Software Enr.,1/1/1992
8351,Luigi & Spaghetti,PC,Action,Topo Soft,1/1/1992
8658,PrvÃ¡ Akcia,ZX Spectrum,Action,Microtech Systems,1/1/1992
8879,Colorix,Amiga,Strategy,Mac Soft,1/1/1992
9081,Dribbling,Amiga,Sports,Digital Minds,1/1/1992
9081,Dribbling,Commodore 64,Sports,Digital Minds,1/1/1992
9433,Cogito,Mac,Strategy,Atreid Concept SA,1/1/1992
9433,Cogito,PC,Strategy,Atreid Concept SA,1/1/1992
9593,Stanley: The Search for Dr. Livingston,NES,Action,Acclaim Studios Salt Lake City,1/1/1992
9934,CD-Man (version 2.0),PC,Action,Creative Dimensions,1/1/1992
10611,Noah's Ark,NES,Action,Source Research & Development Ltd.,1/1/1992
10945,Hexuma: Das Auge des Kal,Amiga,Adventure,Weltenschmiede,1/1/1992
10945,Hexuma: Das Auge des Kal,PC,Adventure,Weltenschmiede,1/1/1992
10974,Columbus Discovery,PC,Educational,Gamos Ltd.,1/1/1992
11565,Reflexity Pinball Challenge,Amiga,Simulation,Hitech Studio Designs,1/1/1992
11630,Aquaventura,Amiga,Action,Psygnosis Limited,1/1/1992
12868,Pax Imperia,Mac,Strategy,Changeling Software,1/1/1992
13533,X-Zone,SNES,Action,Kemco,1/1/1992
13952,Goal II,PC,Sports,Wizard Games,1/1/1992
13997,George Foreman's KO Boxing,SNES,Sports,Krome Studios Melbourne,1/1/1992
13997,George Foreman's KO Boxing,Game Boy,Sports,Krome Studios Melbourne,1/1/1992
13997,George Foreman's KO Boxing,NES,Sports,Krome Studios Melbourne,1/1/1992
13997,George Foreman's KO Boxing,Genesis,Sports,Krome Studios Melbourne,1/1/1992
14236,Dune II: The Building of a Dynasty,Acorn Archimedes,Real-Time Strategy,Westwood Studios. Inc.,1/1/1992
14236,Dune II: The Building of a Dynasty,Amiga,Real-Time Strategy,Westwood Studios. Inc.,1/1/1992
14236,Dune II: The Building of a Dynasty,Genesis,Real-Time Strategy,Westwood Studios. Inc.,1/1/1992
14236,Dune II: The Building of a Dynasty,PC,Real-Time Strategy,Westwood Studios. Inc.,1/1/1992
14430,Delta Fighter,Commodore 64,Action,Systems Editoriale s.r.l.,1/1/1992
14712,Banana Prince,NES,Action,KID Corp.,1/1/1992
16095,ChichÃ©n ItzÃ¡,ZX Spectrum,Adventure,Aventuras AD,1/1/1992
16095,ChichÃ©n ItzÃ¡,Amiga,Adventure,Aventuras AD,1/1/1992
16095,ChichÃ©n ItzÃ¡,Amstrad CPC,Adventure,Aventuras AD,1/1/1992
16095,ChichÃ©n ItzÃ¡,PC,Adventure,Aventuras AD,1/1/1992
16510,I Play: 3D Tennis,Amiga,Sports,Simulmondo,1/1/1992
16510,I Play: 3D Tennis,PC,Sports,Simulmondo,1/1/1992
16510,I Play: 3D Tennis,Commodore 64,Sports,Simulmondo,1/1/1992
17020,Simulador Profesional de FÃºtbol,PC,Sports,Dinamic Software,1/1/1992
17083,Nicky Boom,Amiga,Action,MicroÃ¯ds,1/1/1992
17083,Nicky Boom,Atari ST,Action,MicroÃ¯ds,1/1/1992
17083,Nicky Boom,PC,Action,MicroÃ¯ds,1/1/1992
17197,Soul Crystal,Amiga,Adventure,Avantgardistic Arts,1/1/1992
17197,Soul Crystal,PC,Adventure,Avantgardistic Arts,1/1/1992
17197,Soul Crystal,Atari ST,Adventure,Avantgardistic Arts,1/1/1992
17197,Soul Crystal,Commodore 64,Adventure,Avantgardistic Arts,1/1/1992
17281,Bargon Attack,Amiga,Adventure,Coktel Vision,1/1/1992
17281,Bargon Attack,Atari ST,Adventure,Coktel Vision,1/1/1992
17281,Bargon Attack,PC,Adventure,Coktel Vision,1/1/1992
17450,Lionheart,Amiga,Action,Thalion Software,1/1/1992
17612,Robot III: Insel der heiligen PrÃ¼fung,PC,Action,TOM Productions,1/1/1992
18814,La Colmena,Amiga,Strategy,Opera Soft S.A.,1/1/1992
18814,La Colmena,PC,Strategy,Opera Soft S.A.,1/1/1992
19741,Dylan Dog: Gli Uccisori,Amiga,Action,Simulmondo,1/1/1992
19741,Dylan Dog: Gli Uccisori,PC,Action,Simulmondo,1/1/1992
19741,Dylan Dog: Gli Uccisori,Commodore 64,Action,Simulmondo,1/1/1992
19896,Dojo Dan,Amiga,Action,Psionic Systems,1/1/1992
20164,Thunder Burner,Amiga,Action,Loriciel SA,1/1/1992
20164,Thunder Burner,Amstrad CPC,Action,Loriciel SA,1/1/1992
20164,Thunder Burner,Atari ST,Action,Loriciel SA,1/1/1992
21735,Varth: Operation Thunderstorm,Arcade,Shooter,Capcom,1/1/1992
21954,PGA Tour Golf II,Genesis,Golf,Polygames,1/1/1992
24966,Championship Pro-Am,Genesis,Driving/Racing,Rare. Ltd.,1/1/1992
25600,Duck Tales 2,Game Boy,Platformer,Capcom,12/31/1991
18034,Teenage Mutant Ninja Turtles IV: Turtles in Time,Arcade,Action,Konami Corporation,12/31/1991
18034,Teenage Mutant Ninja Turtles IV: Turtles in Time,SNES,Action,Konami Corporation,12/31/1991
19669,Bill Elliott's NASCAR Fast Tracks,Game Boy,Driving/Racing,Distinctive Software. Inc.,12/31/1991
5402,Golden Axe II,PC,Action,Sega,12/26/1991
5402,Golden Axe II,Genesis,Action,Sega,12/26/1991
5402,Golden Axe II,Wii Shop,Action,Sega,12/26/1991
20436,Streets of Rage,Sega Master System,Action,Sega,12/21/1991
20436,Streets of Rage,Game Gear,Action,Sega,12/21/1991
20436,Streets of Rage,Genesis,Action,Sega,12/21/1991
20436,Streets of Rage,Wii Shop,Action,Sega,12/21/1991
20436,Streets of Rage,iPhone,Action,Sega,12/21/1991
20436,Streets of Rage,Sega CD,Action,Sega,12/21/1991
25569,Task Force Harrier EX,Genesis,Shoot 'Em Up,Treco,12/21/1991
25569,Task Force Harrier EX,Arcade,Shoot 'Em Up,Treco,12/21/1991
11161,Asmik-kun Land,NES,Action,Asmik Corporation,12/20/1991
18963,Thrash Rally,Neo Geo,Driving/Racing,Alpha Denshi Co.. Ltd.,12/20/1991
18963,Thrash Rally,Neo Geo CD,Driving/Racing,Alpha Denshi Co.. Ltd.,12/20/1991
18963,Thrash Rally,Genesis,Driving/Racing,Alpha Denshi Co.. Ltd.,12/20/1991
23370,Ranma 1/2 Hiryuu Densetsu,PC,Adventure,MiCROViSion Inc.,12/20/1991
23370,Ranma 1/2 Hiryuu Densetsu,MSX,Adventure,MiCROViSion Inc.,12/20/1991
274,The Flintstones: The Rescue of Dino & Hoppy,NES,Action,Taito Corporation,12/15/1991
1500,Eye of the Beholder II: The Legend of Darkmoon,Amiga,Role-Playing,Westwood Associates,12/15/1991
1500,Eye of the Beholder II: The Legend of Darkmoon,PC,Role-Playing,Westwood Associates,12/15/1991
1500,Eye of the Beholder II: The Legend of Darkmoon,FM Towns,Role-Playing,Westwood Associates,12/15/1991
1562,World Circuit,Amiga,Driving/Racing,MicroProse Software. Inc.,12/15/1991
1562,World Circuit,Atari ST,Driving/Racing,MicroProse Software. Inc.,12/15/1991
1562,World Circuit,PC,Driving/Racing,MicroProse Software. Inc.,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,NES,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,Amiga CD32,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,Amiga,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,Amstrad CPC,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,Atari ST,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,Commodore 64,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,ZX Spectrum,Action,Big Red Software,12/15/1991
5331,Dizzy: Prince of the Yolkfolk,PC,Action,Big Red Software,12/15/1991
6266,Putt & Putter,Sega Master System,Pinball,Sims Co.. Ltd.,12/15/1991
6266,Putt & Putter,Game Gear,Pinball,Sims Co.. Ltd.,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,iPhone,Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,PlayStation Network (PS3),Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,Xbox Live Marketplace,Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,Amiga,Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,Mac,Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,PC,Adventure,LucasArts Entertainment Company LLC,12/15/1991
10528,Monkey Island 2:  LeChuck's Revenge,FM Towns,Adventure,LucasArts Entertainment Company LLC,12/15/1991
11443,Super Castlevania IV,SNES,Action,Konami Corporation,12/15/1991
11443,Super Castlevania IV,Wii Shop,Action,Konami Corporation,12/15/1991
12879,Batman: Return of the Joker,NES,Action,SunSoft,12/15/1991
12879,Batman: Return of the Joker,Genesis,Action,SunSoft,12/15/1991
12879,Batman: Return of the Joker,Game Boy,Action,SunSoft,12/15/1991
15414,Teenage Mutant Ninja Turtles II:  Back from the Sewers,Game Boy,Action,Konami Corporation,12/15/1991
17134,Mega Man: Dr. Wily's Revenge,Game Boy,Action,Capcom,12/15/1991
18669,Super Baseball Simulator 1.000,NES,Sports,Culture Brain Inc.,12/15/1991
18669,Super Baseball Simulator 1.000,SNES,Sports,Culture Brain Inc.,12/15/1991
22033,Lethal Xcess,Atari ST,Action,Eclipse Software Design,12/15/1991
22033,Lethal Xcess,Amiga,Action,Eclipse Software Design,12/15/1991
25353,Golf Grand Slam,NES,Golf,Atlus Co.. Ltd.,12/15/1991
13046,Commander Keen 5: The Armageddon Machine,PC,Action,id Software,12/15/1991
15693,Commander Keen 4: Secret of the Oracle,PC,Action,id Software,12/15/1991
16844,Commander Keen 6: Aliens Ate My Baby Sitter!,PC,Action,id Software,12/15/1991
21887,Tetris 2   BomBliss,NES,Puzzle,Chunsoft,12/13/1991
1898,Heavy Nova,Sega CD,Action,Holocronet,12/12/1991
1898,Heavy Nova,Genesis,Action,Holocronet,12/12/1991
10852,Faceball 2000,Game Boy,Action,Xanth Software F/X. Inc.,12/10/1991
10852,Faceball 2000,Game Gear,Action,Xanth Software F/X. Inc.,12/10/1991
10852,Faceball 2000,SNES,Action,Xanth Software F/X. Inc.,12/10/1991
23363,Ranma 1/2 Toraware no Hanayome,TurboGrafx CD,Adventure,Masaya,12/6/1991
23164,Exile,Genesis,Role-Playing,Riot,12/5/1991
23164,Exile,TurboGrafx CD,Role-Playing,Riot,12/5/1991
23164,Exile,MSX,Role-Playing,Riot,12/5/1991
12769,Crystal Kingdom Dizzy,PC,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,Amiga CD32,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,ZX Spectrum,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,Amiga,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,Amstrad CPC,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,Atari ST,Adventure,Codemasters,12/1/1991
12769,Crystal Kingdom Dizzy,Commodore 64,Adventure,Codemasters,12/1/1991
7822,Tecmo Super Bowl,NES,Sports,Tecmo Koei Co.. Ltd.,12/1/1991
11117,Lethal Xcess: Wings of Death II,Amiga,Action,Thalion Software,12/1/1991
11117,Lethal Xcess: Wings of Death II,Atari ST,Action,Thalion Software,12/1/1991
5362,Coryoon: Child of Dragoon,TurboGrafx-16,Action,Naxat Soft,11/29/1991
15143,Knights of the Round,SNES,Action,Capcom,11/27/1991
15143,Knights of the Round,Arcade,Action,Capcom,11/27/1991
2396,Fatal Fury,Neo Geo,Action,TAKARA Co.. Ltd.,11/25/1991
2396,Fatal Fury,Neo Geo CD,Action,TAKARA Co.. Ltd.,11/25/1991
2396,Fatal Fury,Genesis,Action,TAKARA Co.. Ltd.,11/25/1991
2396,Fatal Fury,SNES,Action,TAKARA Co.. Ltd.,11/25/1991
2396,Fatal Fury,Wii Shop,Action,TAKARA Co.. Ltd.,11/25/1991
2396,Fatal Fury,Arcade,Action,TAKARA Co.. Ltd.,11/25/1991
20829,Final Fantasy IV,PlayStation,Role-Playing,Square Co.. Ltd.,11/23/1991
20829,Final Fantasy IV,WonderSwan Color,Role-Playing,Square Co.. Ltd.,11/23/1991
20829,Final Fantasy IV,SNES,Role-Playing,Square Co.. Ltd.,11/23/1991
20829,Final Fantasy IV,Game Boy Advance,Role-Playing,Square Co.. Ltd.,11/23/1991
20829,Final Fantasy IV,Nintendo DS,Role-Playing,Square Co.. Ltd.,11/23/1991
20829,Final Fantasy IV,Wii Shop,Role-Playing,Square Co.. Ltd.,11/23/1991
4529,Adventures of Lolo 3,NES,Action,HAL Laboratory. Inc.,11/21/1991
20273,Fantasia,Genesis,Action,Atari SA,11/21/1991
632,Rolling Thunder 2,Genesis,Action,Namco Bandai Games Inc.,11/18/1991
632,Rolling Thunder 2,Wii Shop,Action,Namco Bandai Games Inc.,11/18/1991
632,Rolling Thunder 2,Arcade,Action,Namco Bandai Games Inc.,11/18/1991
54,Star Wars,NES,Action,LucasArts Entertainment Company LLC,11/15/1991
54,Star Wars,Game Boy,Action,LucasArts Entertainment Company LLC,11/15/1991
54,Star Wars,Game Gear,Action,LucasArts Entertainment Company LLC,11/15/1991
54,Star Wars,Sega Master System,Action,LucasArts Entertainment Company LLC,11/15/1991
214,Fantastic Fossils,PC,Educational,Virtualogic,11/15/1991
2400,True Golf Classics: Waialae Country Club,SNES,Sports,T&E Soft. Inc.,11/15/1991
3245,Eliminator Boat Duel,NES,Action,Acclaim Studios Salt Lake City,11/15/1991
7450,Super Ghouls 'N Ghosts,SNES,Action,Capcom,11/15/1991
7450,Super Ghouls 'N Ghosts,Game Boy Advance,Action,Capcom,11/15/1991
7450,Super Ghouls 'N Ghosts,Wii Shop,Action,Capcom,11/15/1991
7450,Super Ghouls 'N Ghosts,PlayStation,Action,Capcom,11/15/1991
7450,Super Ghouls 'N Ghosts,Saturn,Action,Capcom,11/15/1991
8193,Vice: Project Doom,NES,Action,Aicom Corporation,11/15/1991
9262,Robin Hood: Prince of Thieves,Game Boy,Role-Playing,Acclaim Studios Salt Lake City,11/15/1991
9262,Robin Hood: Prince of Thieves,NES,Role-Playing,Acclaim Studios Salt Lake City,11/15/1991
11595,Uncharted Waters,SNES,Strategy,KOEI Co.. Ltd.,11/15/1991
11595,Uncharted Waters,PC,Strategy,KOEI Co.. Ltd.,11/15/1991
11595,Uncharted Waters,NES,Strategy,KOEI Co.. Ltd.,11/15/1991
11595,Uncharted Waters,Genesis,Strategy,KOEI Co.. Ltd.,11/15/1991
11595,Uncharted Waters,MSX,Strategy,KOEI Co.. Ltd.,11/15/1991
17201,Wurm: Journey to the Center of the Earth,NES,Action,SOFEL Co.. Ltd.,11/15/1991
22596,Roger Clemens' MVP Baseball,SNES,Baseball,Acclaim Studios Salt Lake City,11/15/1991
22596,Roger Clemens' MVP Baseball,NES,Baseball,Acclaim Studios Salt Lake City,11/15/1991
22596,Roger Clemens' MVP Baseball,Genesis,Baseball,Acclaim Studios Salt Lake City,11/15/1991
22596,Roger Clemens' MVP Baseball,Game Boy,Baseball,Acclaim Studios Salt Lake City,11/15/1991
16868,Guldkorn Expressen,Amiga,Action,SilverRock Productions,11/15/1991
